fips,week,cases,totcases,rate,temp
21079,9/21/2020,9,148,51.25,73.4
21079,9/14/2020,7,139,39.86,73.4
21079,9/7/2020,10,132,56.95,76.25
21079,8/31/2020,20,122,113.9,74.75
21081,2/8/2021,115,1978,457.78,30.93
21081,2/1/2021,144,1863,573.23,33.5
21081,1/25/2021,110,1719,437.88,34.5
21081,1/18/2021,137,1609,545.36,33
21081,1/11/2021,110,1472,437.88,37.45
21081,1/4/2021,98,1362,390.11,34.75
21081,12/28/2020,81,1264,322.44,35.25
21081,12/21/2020,132,1183,525.46,39
21081,12/14/2020,158,1051,628.96,34.55
21081,12/7/2020,188,893,748.38,41.4
21081,11/30/2020,142,705,565.26,45.95
21081,11/23/2020,104,563,414,49.95
21081,11/16/2020,93,459,370.21,58.1
21081,11/9/2020,75,366,298.55,47.3
21081,11/2/2020,43,291,171.17,55.8
21081,10/26/2020,31,248,123.4,57
21081,10/19/2020,13,217,51.75,62.45
21081,10/12/2020,15,204,59.71,57
21081,10/5/2020,19,189,75.63,63.2
21081,9/28/2020,14,170,55.73,62.05
21081,9/21/2020,6,156,23.88,71.5
21081,9/14/2020,7,150,27.87,73
21081,9/7/2020,5,143,19.9,76.35
21081,8/31/2020,5,138,19.9,74.35
21085,2/8/2021,83,1829,315.34,33.64
21085,2/1/2021,89,1746,338.13,36.71
21085,1/25/2021,101,1657,383.72,37
21085,1/18/2021,97,1556,368.53,34.5
21085,1/11/2021,122,1459,463.51,39.39
21085,1/4/2021,75,1337,284.94,37.35
21085,12/28/2020,78,1262,296.34,35.6
21085,12/21/2020,73,1184,277.35,40.55
21085,12/14/2020,86,1111,326.74,34.35
21085,12/7/2020,87,1025,330.53,42.7
21085,11/30/2020,78,938,296.34,45.65
21085,11/23/2020,112,860,425.52,52.2
21085,11/16/2020,94,748,357.13,56.25
21085,11/9/2020,88,654,334.33,48.75
21085,11/2/2020,63,566,239.35,58.5
21085,10/26/2020,41,503,155.77,57.05
21085,10/19/2020,32,462,121.58,60.75
21085,10/12/2020,17,430,64.59,55.35
21085,10/5/2020,13,413,49.39,62.3
21085,9/28/2020,24,400,91.18,65.75
21085,9/21/2020,31,376,117.78,73.35
21085,9/14/2020,43,345,163.37,75.05
21085,9/7/2020,43,302,163.37,75.15
21085,8/31/2020,20,259,75.98,72.75
21089,2/8/2021,104,3203,294.88,30.27
21089,2/1/2021,193,3099,547.24,34
21089,1/25/2021,49,2906,138.94,33.6
21089,1/18/2021,178,2857,504.71,32.58
21089,1/11/2021,224,2679,635.14,38.33
21089,1/4/2021,271,2455,768.4,33.98
21089,12/28/2020,136,2184,385.62,35.33
21089,12/21/2020,176,2048,499.04,38.74
21089,12/14/2020,193,1872,547.24,35.6
21089,12/7/2020,250,1679,708.86,41.96
21089,11/30/2020,248,1429,703.19,44.61
21089,11/23/2020,248,1181,703.19,50.38
21089,11/16/2020,143,933,405.47,53.51
21089,11/9/2020,106,790,300.56,48.38
21089,11/2/2020,58,684,164.46,56.98
21089,10/26/2020,62,626,175.8,56
21089,10/19/2020,55,564,155.95,59.02
21089,10/12/2020,45,509,127.59,57.03
21089,10/5/2020,48,464,136.1,62.37
21089,9/28/2020,47,416,133.27,61.14
21089,9/21/2020,54,369,153.11,70.76
21089,9/14/2020,39,315,110.58,72.49
21089,9/7/2020,77,276,218.33,75.77
21089,8/31/2020,30,199,85.06,73.47
21097,2/8/2021,57,1416,303.55,29.93
21097,2/1/2021,73,1359,388.75,33.44
21097,1/25/2021,104,1286,553.84,33.75
21097,1/18/2021,162,1182,862.71,32.85
21097,1/11/2021,177,1020,942.59,39.6
21097,1/4/2021,131,843,697.62,33.85
21097,12/28/2020,45,712,239.64,34.9
21097,12/21/2020,54,667,287.57,38
21097,12/14/2020,82,613,436.68,32.95
21097,12/7/2020,48,531,255.62,42.55
21097,11/30/2020,65,483,346.15,44.55
21097,11/23/2020,67,418,356.8,51.95
21097,11/16/2020,44,351,234.32,53.2
21097,11/9/2020,19,307,101.18,47.75
21097,11/2/2020,27,288,143.79,56.65
21097,10/26/2020,17,261,90.53,57.25
21097,10/19/2020,38,244,202.36,59.65
21097,10/12/2020,16,206,85.21,56.25
21097,10/5/2020,13,190,69.23,62.15
21097,9/28/2020,10,177,53.25,62.05
21097,9/21/2020,2,167,10.65,71.2
21097,9/14/2020,7,165,37.28,73.15
21097,9/7/2020,7,158,37.28,76.35
21097,8/31/2020,12,151,63.9,73.55
21099,2/8/2021,51,1718,269.76,34.5
21099,2/1/2021,93,1667,491.91,35.95
21099,1/25/2021,127,1574,671.74,33.2
21099,1/18/2021,97,1447,513.06,30.1
21099,1/11/2021,94,1350,497.2,38.9
21099,1/4/2021,39,1256,206.28,34.85
21099,12/28/2020,14,1217,74.05,33.9
21099,12/21/2020,79,1203,417.86,38.3
21099,12/14/2020,88,1124,465.46,32.5
21099,12/7/2020,246,1036,1301.17,40.15
21099,11/30/2020,68,790,359.67,44.5
21099,11/23/2020,72,722,380.83,48.9
21099,11/16/2020,61,650,322.65,51.7
21099,11/9/2020,95,589,502.49,47.25
21099,11/2/2020,80,494,423.15,57.2
21099,10/26/2020,117,414,618.85,55.5
21099,10/19/2020,68,297,359.67,58.4
21099,10/12/2020,25,229,132.23,53.6
21099,10/5/2020,12,204,63.47,59.5
21099,9/28/2020,20,192,105.79,62.4
21099,9/21/2020,0,172,0,70.4
21099,9/14/2020,16,172,84.63,71.75
21099,9/7/2020,12,156,63.47,75.15
21099,8/31/2020,15,144,79.34,71.95
21101,2/8/2021,143,4153,313.66,35.16
21101,2/1/2021,176,4010,386.04,36.1
21101,1/25/2021,185,3834,405.78,36.04
21101,1/18/2021,248,3649,543.97,34.12
21101,1/11/2021,315,3401,690.93,38.1
21101,1/4/2021,187,3086,410.17,37.56
21101,12/28/2020,210,2899,460.62,37.73
21101,12/21/2020,195,2689,427.72,41.72
21101,12/14/2020,149,2494,326.82,37.57
21101,12/7/2020,247,2345,541.77,43.14
21101,11/30/2020,207,2098,454.04,49.51
21101,11/23/2020,178,1891,390.43,52.4
21101,11/16/2020,163,1713,357.53,58.77
21101,11/9/2020,141,1550,309.27,48.61
21101,11/2/2020,114,1409,250.05,56.97
21101,10/26/2020,88,1295,193.02,58.04
21101,10/19/2020,118,1207,258.82,64.51
21101,10/12/2020,157,1089,344.37,58.78
21101,10/5/2020,167,932,366.3,65.23
21101,9/28/2020,103,765,225.92,66.81
21101,9/21/2020,74,662,162.31,75.43
21101,9/14/2020,84,588,184.25,75.47
21101,9/7/2020,49,504,107.48,78
21101,8/31/2020,45,455,98.7,76.53
21107,2/8/2021,129,3709,286.23,38.29
21107,2/1/2021,136,3580,301.77,39.7
21107,1/25/2021,169,3444,374.99,37.33
21107,1/18/2021,184,3275,408.27,35.35
21107,1/11/2021,244,3091,541.4,40.75
21107,1/4/2021,275,2847,610.19,39.83
21107,12/28/2020,154,2572,341.71,39.25
21107,12/21/2020,159,2418,352.8,42.22
21107,12/14/2020,188,2259,417.15,39.94
21107,12/7/2020,178,2071,394.96,45.94
21107,11/30/2020,206,1893,457.09,52.31
21107,11/23/2020,199,1687,441.55,54.6
21107,11/16/2020,164,1488,363.89,60.6
21107,11/9/2020,157,1324,348.36,51.55
21107,11/2/2020,133,1167,295.11,60
21107,10/26/2020,99,1034,219.67,57.79
21107,10/19/2020,105,935,232.98,62.61
21107,10/12/2020,105,830,232.98,60
21107,10/5/2020,91,725,201.92,65.25
21107,9/28/2020,31,634,68.78,66.9
21107,9/21/2020,34,603,75.44,74.55
21107,9/14/2020,33,569,73.22,76
21107,9/7/2020,21,536,46.6,78.83
21107,8/31/2020,35,515,77.66,76.65
21109,2/8/2021,39,1146,290.14,33.07
21109,2/1/2021,24,1107,178.54,35.65
21109,1/25/2021,26,1083,193.42,31.95
21109,1/18/2021,65,1057,483.56,30.2
21109,1/11/2021,114,992,848.09,38.8
21109,1/4/2021,55,878,409.17,33.05
21109,12/28/2020,40,823,297.57,33.95
21109,12/21/2020,46,783,342.21,36.85
21109,12/14/2020,44,737,327.33,32.55
21109,12/7/2020,41,693,305.01,40.1
21109,11/30/2020,26,652,193.42,44.05
21109,11/23/2020,55,626,409.17,49.15
21109,11/16/2020,31,571,230.62,51.9
21109,11/9/2020,30,540,223.18,48.2
21109,11/2/2020,60,510,446.36,57.45
21109,10/26/2020,31,450,230.62,55.25
21109,10/19/2020,18,419,133.91,58.55
21109,10/12/2020,18,401,133.91,54.65
21109,10/5/2020,15,383,111.59,59.9
21109,9/28/2020,23,368,171.11,61.06
21109,9/21/2020,19,345,141.35,70.83
21109,9/14/2020,34,326,252.94,70.9
21109,9/7/2020,66,292,491,74.33
21109,8/31/2020,48,226,357.09,71.11
21111,2/8/2021,2220,70058,288.12,34.34
21111,2/1/2021,2612,67838,338.99,36.87
21111,1/25/2021,3448,65226,447.49,36.3
21111,1/18/2021,3497,61778,453.85,34.02
21111,1/11/2021,4160,58281,539.9,39.68
21111,1/4/2021,3298,54121,428.02,37.61
21111,12/28/2020,2134,50823,276.96,38.09
21111,12/21/2020,2715,48689,352.36,42.37
21111,12/14/2020,3678,45974,477.34,37.35
21111,12/7/2020,3844,42296,498.89,44.09
21111,11/30/2020,3465,38452,449.7,49.56
21111,11/23/2020,3762,34987,488.24,52.84
21111,11/16/2020,3254,31225,422.31,58.26
21111,11/9/2020,2498,27971,324.2,50.12
21111,11/2/2020,2372,25473,307.85,58.64
21111,10/26/2020,1867,23101,242.3,59.67
21111,10/19/2020,1588,21234,206.1,64.78
21111,10/12/2020,1262,19646,163.79,58.95
21111,10/5/2020,1278,18384,165.86,65.12
21111,9/28/2020,1128,17106,146.4,65.86
21111,9/21/2020,823,15978,106.81,74.48
21111,9/14/2020,825,15155,107.07,75.87
21111,9/7/2020,1913,14330,248.27,78.66
21111,8/31/2020,1139,12417,147.82,76.79
21115,2/8/2021,66,1629,294.83,32.71
21115,2/1/2021,86,1563,384.17,35.4
21115,1/25/2021,54,1477,241.22,34.95
21115,1/18/2021,98,1423,437.77,34.25
21115,1/11/2021,141,1325,629.86,39.5
21115,1/4/2021,88,1184,393.1,36.33
21115,12/28/2020,55,1096,245.69,36.75
21115,12/21/2020,56,1041,250.16,39.8
21115,12/14/2020,83,985,370.77,35.85
21115,12/7/2020,128,902,571.79,43.4
21115,11/30/2020,105,774,469.04,45.8
21115,11/23/2020,77,669,343.96,50.5
21115,11/16/2020,108,592,482.44,53.72
21115,11/9/2020,64,484,285.89,49.89
21115,11/2/2020,122,420,544.98,59.4
21115,10/26/2020,52,298,232.29,58.3
21115,10/19/2020,52,246,232.29,60.35
21115,10/12/2020,29,194,129.55,58.1
21115,10/5/2020,7,165,31.27,62.1
21115,9/28/2020,12,158,53.6,62.25
21115,9/21/2020,10,146,44.67,71.5
21115,9/14/2020,8,136,35.74,73.19
21115,9/7/2020,7,128,31.27,75.8
21115,8/31/2020,20,121,89.34,73.2
21121,1/11/2021,214,2096,683.62,35
21121,1/4/2021,188,1882,600.56,34.3
21121,12/28/2020,105,1694,335.42,37.88
21121,12/21/2020,124,1589,396.12,37.5
21121,12/14/2020,141,1465,450.42,31.9
21121,12/7/2020,126,1324,402.5,31
21121,11/30/2020,63,1198,201.25,37.5
21121,11/23/2020,104,1135,332.23,51
21121,11/2/2020,92,918,293.89,55.5
21121,10/26/2020,95,826,303.48,58
21125,2/8/2021,225,5377,370.86,38.43
21125,2/1/2021,192,5152,316.47,39.1
21125,1/25/2021,332,4960,547.23,34.8
21125,1/18/2021,373,4628,614.81,33.4
21125,1/11/2021,462,4255,761.51,41.7
21125,1/4/2021,311,3793,512.62,36.25
21125,12/28/2020,259,3482,426.91,37.55
21125,12/21/2020,238,3223,392.29,40.9
21125,12/14/2020,244,2985,402.18,35.75
21125,12/7/2020,306,2741,504.38,41.45
21125,11/30/2020,189,2435,311.53,46.75
21125,11/23/2020,225,2246,370.86,51.35
21125,11/16/2020,256,2021,421.96,55.2
21125,11/9/2020,197,1765,324.71,51.5
21125,11/2/2020,175,1568,288.45,62.05
21125,10/26/2020,166,1393,273.62,58.55
21125,10/19/2020,70,1227,115.38,62.05
21125,10/12/2020,135,1157,222.52,57.7
21125,10/5/2020,142,1022,234.06,62.35
21125,9/28/2020,115,880,189.55,64.3
21125,9/21/2020,66,765,108.79,72.9
21125,9/14/2020,73,699,120.33,73.45
21125,9/7/2020,61,626,100.55,76.8
21125,8/31/2020,52,565,85.71,74.45
21127,2/8/2021,61,1140,391.75,33.3
21127,2/1/2021,41,1079,263.31,37.08
21127,1/25/2021,39,1038,250.47,33.2
21127,1/18/2021,67,999,430.29,33.29
21127,1/11/2021,86,932,552.31,37.5
21127,1/4/2021,156,846,1001.86,37.2
21127,12/28/2020,67,690,430.29,33.79
21127,12/21/2020,66,623,423.86,33.33
21127,12/14/2020,58,557,372.49,33.6
21127,12/7/2020,103,499,661.49,39.17
21127,11/30/2020,47,396,301.84,43.06
21127,11/23/2020,76,349,488.09,52.08
21127,11/16/2020,65,273,417.44,51
21127,11/9/2020,33,208,211.93,49
21127,11/2/2020,28,175,179.82,60.08
21127,10/26/2020,28,147,179.82,57.93
21127,10/19/2020,31,119,199.09,57.08
21127,10/12/2020,21,88,134.87,57.5
21127,10/5/2020,10,67,64.22,59.17
21127,9/28/2020,2,57,12.84,61.64
21127,9/21/2020,2,55,12.84,70.3
21127,9/14/2020,6,53,38.53,74.38
21127,9/7/2020,4,47,25.69,75.75
21127,8/31/2020,3,43,19.27,73.83
21129,2/8/2021,17,1147,241.72,34
21129,2/1/2021,8,1130,113.75,36.4
21129,1/25/2021,21,1122,298.59,34.6
21129,1/18/2021,21,1101,298.59,32.7
21129,1/11/2021,27,1080,383.9,39.95
21129,1/4/2021,14,1053,199.06,33.33
21129,12/28/2020,20,1039,284.37,35.55
21129,12/21/2020,20,1019,284.37,40.25
21129,12/14/2020,22,999,312.81,34.1
21129,12/7/2020,32,977,455,42.55
21129,11/30/2020,91,945,1293.9,47.1
21129,11/23/2020,327,854,4649.51,51.94
21129,11/16/2020,225,527,3199.2,55.11
21129,11/9/2020,113,302,1606.71,49.7
21129,11/2/2020,71,189,1009.53,58.35
21129,10/26/2020,77,118,1094.84,56.83
21129,10/19/2020,20,41,284.37,60.15
21129,10/12/2020,3,21,42.66,56.55
21129,10/5/2020,1,18,14.22,62.1
21129,9/21/2020,3,18,42.66,70.85
21129,9/14/2020,2,15,28.44,72.2
21129,9/7/2020,1,13,14.22,75.55
21129,8/31/2020,1,12,14.22,73.85
21133,2/8/2021,74,1573,337.91,34.61
21133,2/1/2021,48,1499,219.19,36.67
21133,1/25/2021,86,1451,392.71,33.89
21133,1/18/2021,88,1365,401.84,34.11
21133,1/11/2021,137,1277,625.6,41.03
21133,1/4/2021,123,1140,561.67,33.33
21133,12/28/2020,115,1017,525.14,36.59
21133,12/21/2020,174,902,794.56,39.5
21133,12/14/2020,136,728,621.03,34.82
21133,12/7/2020,65,592,296.82,43.62
21133,11/30/2020,50,527,228.32,45.3
21133,11/23/2020,66,477,301.38,53.99
21133,11/16/2020,44,411,200.92,51.52
21133,11/9/2020,37,367,168.96,51.74
21133,11/2/2020,27,330,123.29,60.06
21133,10/26/2020,20,303,91.33,56.95
21133,10/19/2020,34,283,155.26,59.5
21133,10/12/2020,49,249,223.75,55.8
21133,10/5/2020,43,200,196.36,59.57
21133,9/28/2020,38,157,173.52,62.53
21133,9/21/2020,23,119,105.03,70.59
21133,9/14/2020,17,96,77.63,70.98
21133,9/7/2020,6,79,27.4,74.03
21133,8/31/2020,6,73,27.4,71.55
21139,2/8/2021,46,698,497.73,37.64
21139,2/1/2021,35,652,378.71,37.8
21139,1/25/2021,37,617,400.35,35.3
21139,1/18/2021,24,580,259.68,33.4
21139,1/11/2021,46,556,497.73,39.45
21139,1/4/2021,24,510,259.68,36.8
21139,12/28/2020,28,486,302.96,37.1
21139,12/21/2020,42,458,454.45,37.21
21139,12/14/2020,62,416,670.85,36.19
21139,12/7/2020,55,354,595.11,42.65
21139,11/30/2020,51,299,551.83,47.11
21139,11/23/2020,34,248,367.89,52.95
21139,11/16/2020,39,214,421.99,56
21139,11/9/2020,38,175,411.17,46.85
21139,11/2/2020,13,137,140.66,54.78
21139,10/26/2020,5,124,54.1,56.9
21139,10/19/2020,15,119,162.3,61.55
21139,10/12/2020,10,104,108.2,57.1
21139,10/5/2020,7,94,75.74,63.88
21139,9/28/2020,4,87,43.28,68.92
21139,9/21/2020,11,83,119.02,74.65
21139,9/14/2020,12,72,129.84,73.2
21139,9/7/2020,13,60,140.66,76.35
21139,8/31/2020,5,47,54.1,74.15
21141,2/8/2021,114,2327,422.39,38.21
21141,2/1/2021,93,2213,344.58,39.06
21141,1/25/2021,115,2120,426.1,36
21141,1/18/2021,103,2005,381.64,32.85
21141,1/11/2021,105,1902,389.05,41
21141,1/4/2021,144,1797,533.55,36.8
21141,12/28/2020,74,1653,274.19,37.5
21141,12/21/2020,127,1579,470.56,41.45
21141,12/14/2020,109,1452,403.87,36.6
21141,12/7/2020,101,1343,374.23,42.7
21141,11/30/2020,59,1242,218.61,48.45
21141,11/23/2020,163,1183,603.95,52.1
21141,11/16/2020,91,1020,337.17,55.9
21141,11/9/2020,77,929,285.3,50.05
21141,11/2/2020,65,852,240.84,59.85
21141,10/26/2020,74,787,274.19,58.6
21141,10/19/2020,55,713,203.79,59.4
21141,10/12/2020,50,658,185.26,56.25
21141,10/5/2020,33,608,122.27,61.7
21141,9/28/2020,47,575,174.15,66.35
21141,9/21/2020,38,528,140.8,74.15
21141,9/14/2020,25,490,92.63,73.65
21141,9/7/2020,25,465,92.63,76.8
21141,8/31/2020,55,440,203.79,73.5
21143,2/8/2021,8,431,99.89,39.17
21143,2/1/2021,23,423,287.18,38
21143,1/25/2021,21,400,262.21,39.83
21143,1/18/2021,15,379,187.29,33.17
21143,1/11/2021,24,364,299.66,44.21
21143,1/4/2021,21,340,262.21,42.6
21143,12/28/2020,27,319,337.12,38.7
21143,12/21/2020,35,292,437.01,44.2
21143,12/14/2020,28,257,349.61,41.15
21143,12/7/2020,25,229,312.15,45.7
21143,11/30/2020,26,204,324.63,53.2
21143,11/23/2020,18,178,224.75,56.95
21143,11/16/2020,21,160,262.21,59.05
21143,11/9/2020,17,139,212.26,50.3
21143,11/2/2020,16,122,199.78,59.3
21143,10/26/2020,10,106,124.86,61
21143,10/19/2020,10,96,124.86,65.9
21143,10/12/2020,5,86,62.43,61.45
21143,10/5/2020,9,81,112.37,65.5
21143,9/28/2020,6,72,74.92,69.25
21143,9/21/2020,7,66,87.4,76.5
21143,9/14/2020,16,59,199.78,75.45
21143,9/7/2020,5,43,62.43,79.7
21143,8/31/2020,4,38,49.94,78.28
21145,2/8/2021,199,5450,304.53,39.01
21145,2/1/2021,151,5251,231.08,39.32
21145,1/25/2021,192,5100,293.82,37.8
21145,1/18/2021,213,4908,325.96,34.95
21145,1/11/2021,281,4695,430.02,39.08
21145,1/4/2021,217,4414,332.08,40.08
21145,12/28/2020,188,4197,287.7,38.36
21145,12/21/2020,217,4009,332.08,41.48
21145,12/14/2020,401,3792,613.66,38.93
21145,12/7/2020,574,3391,878.4,42.38
21145,11/30/2020,440,2817,673.34,50.74
21145,11/23/2020,472,2377,722.31,52.9
21145,11/16/2020,304,1905,465.22,59.02
21145,11/9/2020,273,1601,417.78,49.88
21145,11/2/2020,214,1328,327.49,57.24
21145,10/26/2020,138,1114,211.18,58.02
21145,10/19/2020,95,976,145.38,63.56
21145,10/12/2020,81,881,123.96,57.73
21145,10/5/2020,54,800,82.64,64.42
21145,9/28/2020,55,746,84.17,67.02
21145,9/21/2020,73,691,111.71,76.14
21145,9/14/2020,56,618,85.7,75.71
21145,9/7/2020,52,562,79.58,77.75
21145,8/31/2020,50,510,76.52,75.78
21147,9/28/2020,33,176,189.57,75.5
21147,9/21/2020,12,143,68.93,76.83
21147,9/14/2020,15,131,86.17,78
21147,9/7/2020,17,116,97.66,78
21147,8/31/2020,31,99,178.08,74.5
21149,2/8/2021,30,811,324.25,36.07
21149,2/1/2021,52,781,562.04,36.61
21149,1/25/2021,44,729,475.57,35.06
21149,1/18/2021,45,685,486.38,34.63
21149,1/11/2021,67,640,724.17,38.13
21149,1/4/2021,37,573,399.91,42.44
21149,12/28/2020,29,536,313.45,37.9
21149,12/21/2020,27,507,291.83,39.89
21149,12/14/2020,46,480,497.19,36.86
21149,12/7/2020,43,434,464.76,42.17
21149,11/30/2020,34,391,367.49,50.55
21149,11/23/2020,48,357,518.81,48.17
21149,11/16/2020,40,309,432.34,55.56
21149,11/9/2020,39,269,421.53,48.6
21149,11/2/2020,33,230,356.68,57.35
21149,10/26/2020,59,197,637.7,57.55
21149,10/19/2020,32,138,345.87,62.7
21149,10/12/2020,14,106,151.32,57.28
21149,10/5/2020,12,92,129.7,63.39
21149,9/28/2020,5,80,54.04,65.35
21149,9/21/2020,9,75,97.28,74.65
21149,9/14/2020,1,66,10.81,74.15
21149,9/7/2020,8,65,86.47,77.08
21149,8/31/2020,5,57,54.04,75.25
21153,2/8/2021,14,822,113.25,32.79
21153,2/1/2021,16,808,129.43,36.55
21153,1/25/2021,15,792,121.34,34.55
21153,1/18/2021,27,777,218.41,33.65
21153,1/11/2021,37,750,299.3,39.7
21153,1/4/2021,15,713,121.34,34.56
21153,12/28/2020,15,698,121.34,35.35
21153,12/21/2020,23,683,186.05,40.63
21153,12/14/2020,71,660,574.34,35.14
21153,12/7/2020,107,589,865.56,44.06
21153,11/30/2020,89,482,719.95,45.06
21153,11/23/2020,79,393,639.06,49.63
21153,11/16/2020,59,314,477.27,51.39
21153,11/9/2020,51,255,412.55,49.35
21153,11/2/2020,45,204,364.02,59.2
21153,10/26/2020,27,159,218.41,58.56
21153,10/19/2020,18,132,145.61,59.39
21153,10/12/2020,14,114,113.25,56.8
21153,10/5/2020,16,100,129.43,61.6
21153,9/28/2020,4,84,32.36,62.7
21153,9/21/2020,2,80,16.18,71.3
21153,9/14/2020,9,78,72.8,72.6
21153,9/7/2020,2,69,16.18,75.39
21153,8/31/2020,7,67,56.63,72.83
21157,2/8/2021,114,2365,365.49,42.08
21157,2/1/2021,122,2251,391.14,40.88
21157,1/25/2021,142,2129,455.26,35.15
21157,1/18/2021,142,1987,455.26,34.7
21157,1/11/2021,193,1845,618.77,38.94
21157,1/4/2021,142,1652,455.26,40.63
21157,12/28/2020,158,1510,506.56,35.47
21157,12/21/2020,129,1352,413.58,42.01
21157,12/14/2020,111,1223,355.87,37.92
21157,12/7/2020,131,1112,419.99,43.69
21157,11/30/2020,128,981,410.37,50.1
21157,11/23/2020,114,853,365.49,55.36
21157,11/16/2020,121,739,387.93,58.55
21157,11/9/2020,78,618,250.07,49.9
21157,11/2/2020,74,540,237.25,57.4
21157,10/26/2020,45,466,144.27,59.26
21157,10/19/2020,47,421,150.68,61.9
21157,10/12/2020,31,374,99.39,57.49
21157,10/5/2020,36,343,115.42,63.82
21157,9/28/2020,31,307,99.39,68.48
21157,9/21/2020,39,276,125.04,75.77
21157,9/14/2020,29,237,92.98,75.5
21157,9/7/2020,20,208,64.12,78.31
21157,8/31/2020,11,188,35.27,76.12
21159,2/8/2021,32,890,282.61,34.99
21159,2/1/2021,45,858,397.42,36.44
21159,1/25/2021,33,813,291.44,35.33
21159,1/18/2021,45,780,397.42,33.8
21159,1/11/2021,59,735,521.06,40.1
21159,1/4/2021,35,676,309.11,35.15
21159,12/28/2020,32,641,282.61,36.31
21159,12/21/2020,56,609,494.57,40.04
21159,12/14/2020,52,553,459.24,35.03
21159,12/7/2020,71,501,627.04,42.61
21159,11/30/2020,65,430,574.05,46.94
21159,11/23/2020,43,365,379.76,51.68
21159,11/16/2020,53,322,468.07,55.2
21159,11/9/2020,33,269,291.44,50.41
21159,11/2/2020,54,236,476.91,60.75
21159,10/26/2020,53,182,468.07,58.7
21159,10/19/2020,31,129,273.78,60.43
21159,10/12/2020,14,98,123.64,57.38
21159,10/5/2020,6,84,52.99,62.01
21159,9/28/2020,4,78,35.33,62.02
21159,9/21/2020,12,74,105.98,71.53
21159,9/14/2020,4,62,35.33,72.71
21159,9/7/2020,3,58,26.49,76.24
21159,8/31/2020,6,55,52.99,73.95
21161,1/11/2021,60,1021,349.85,35
21161,1/4/2021,93,961,542.27,33.9
21161,12/28/2020,46,868,268.22,35.75
21161,12/21/2020,74,822,431.49,40.1
21161,12/14/2020,128,748,746.36,35.6
21161,12/7/2020,164,620,956.27,42.05
21161,11/30/2020,98,456,571.43,45.45
21161,11/23/2020,80,358,466.47,50.5
21161,11/16/2020,43,278,250.73,53.6
21161,11/9/2020,41,235,239.07,47.4
21161,11/2/2020,28,194,163.27,56.5
21161,10/26/2020,16,166,93.29,57.6
21161,10/19/2020,11,150,64.14,60.35
21161,10/12/2020,8,139,46.65,58.44
21161,10/5/2020,7,131,40.82,63.05
21161,9/28/2020,4,124,23.32,63.05
21161,9/21/2020,2,120,11.66,71.4
21161,9/14/2020,8,118,46.65,72.8
21161,9/7/2020,21,110,122.45,76.2
21161,8/31/2020,18,89,104.96,73.3
21169,2/8/2021,44,858,438.68,33.17
21169,2/1/2021,69,814,687.94,36.5
21169,1/25/2021,39,745,388.83,33.5
21169,1/18/2021,25,706,249.25,32.89
21169,1/11/2021,58,681,578.27,41.45
21169,1/4/2021,45,623,448.65,37.25
21169,12/28/2020,22,578,219.34,37.35
21169,12/21/2020,42,556,418.74,42.55
21169,12/14/2020,58,514,578.27,36.8
21169,12/7/2020,65,456,648.06,45.25
21169,11/30/2020,26,391,259.22,50.9
21169,11/23/2020,44,365,438.68,53.25
21169,11/16/2020,38,321,378.86,58.7
21169,11/9/2020,64,283,638.09,50.15
21169,11/2/2020,18,219,179.46,59.4
21169,10/26/2020,26,201,259.22,57.6
21169,10/19/2020,23,175,229.31,62.15
21169,10/12/2020,13,152,129.61,58.35
21169,10/5/2020,15,139,149.55,63.5
21169,9/28/2020,17,124,169.49,65.65
21169,9/21/2020,9,107,89.73,74.25
21169,9/14/2020,6,98,59.82,74.9
21169,9/7/2020,7,92,69.79,78.05
21169,8/31/2020,4,85,39.88,75.3
21173,1/11/2021,159,1626,563.77,38.5
21173,1/4/2021,130,1467,460.94,33.6
21173,12/28/2020,56,1337,198.56,34.4
21173,12/21/2020,94,1281,333.3,36.9
21173,12/14/2020,124,1187,439.67,32.45
21173,12/7/2020,152,1063,538.95,40.95
21173,11/30/2020,72,911,255.29,45.5
21173,11/23/2020,115,839,407.76,49.85
21173,11/16/2020,50,724,177.29,52.15
21173,11/9/2020,97,674,343.94,47.35
21173,11/2/2020,121,577,429.03,57
21173,10/26/2020,81,456,287.2,56.94
21173,10/19/2020,36,375,127.65,58.05
21173,10/12/2020,36,339,127.65,55.65
21173,10/5/2020,20,303,70.91,60.9
21173,9/28/2020,41,283,145.37,61.17
21173,9/21/2020,22,242,78.01,70.1
21173,9/14/2020,10,220,35.46,72.1
21173,9/7/2020,18,210,63.82,74.88
21173,8/31/2020,22,192,78.01,71.65
21177,2/8/2021,78,2644,253.46,37.5
21177,2/1/2021,92,2566,298.95,39.55
21177,1/25/2021,82,2474,266.46,38.1
21177,1/18/2021,113,2392,367.19,34.4
21177,1/11/2021,165,2279,536.17,39.7
21177,1/4/2021,206,2114,669.4,39.55
21177,12/28/2020,102,1908,331.45,38.6
21177,12/21/2020,128,1806,415.94,42.15
21177,12/14/2020,119,1678,386.69,37.85
21177,12/7/2020,120,1559,389.94,43.05
21177,11/30/2020,111,1439,360.69,50.65
21177,11/23/2020,148,1328,480.93,51.85
21177,11/16/2020,108,1180,350.95,59.75
21177,11/9/2020,49,1072,159.23,51.35
21177,11/2/2020,33,1023,107.23,58.05
21177,10/26/2020,45,990,146.23,57.8
21177,10/19/2020,64,945,207.97,63.9
