fips,week,cases,totcases,rate,temp
26073,01/11/2021,140,3667,198.41,28.3
26073,02/08/2021,44,3896,62.36,18.3
26075,03/30/2020,36,37,22.67,37.1
26075,04/06/2020,66,103,41.56,42.9
26075,04/13/2020,69,172,43.44,47.2
26075,04/20/2020,357,529,224.78,43.7
26075,04/27/2020,147,676,92.56,36.7
26075,05/04/2020,602,1278,379.04,45.2
26075,05/11/2020,103,1381,64.85,52.4
26075,05/18/2020,74,1455,46.59,43.3
26075,05/25/2020,39,1494,24.56,53.8
26075,06/01/2020,486,1980,306.00,66.1
26075,06/08/2020,61,2041,38.41,67.0
26075,06/15/2020,13,2054,8.19,68.3
26075,06/22/2020,1,2055,0.63,64.4
26075,06/29/2020,30,2085,18.89,68.8
26075,07/06/2020,51,2136,32.11,70.2
26075,07/13/2020,27,2163,17.00,75.8
26075,07/20/2020,32,2195,20.15,73.2
26075,07/27/2020,156,2351,98.22,70.7
26075,08/03/2020,60,2411,37.78,73.5
26075,08/10/2020,21,2432,13.22,69.5
26075,08/17/2020,38,2470,23.93,68.9
26075,08/24/2020,28,2498,17.63,70.6
26075,08/31/2020,56,2554,35.26,70.9
26075,09/07/2020,51,2605,32.11,72.6
26075,09/14/2020,58,2663,36.52,65.7
26075,09/21/2020,70,2733,44.07,62.4
26075,09/28/2020,102,2835,64.22,56.6
26075,10/05/2020,93,2928,58.56,60.4
26075,10/12/2020,116,3044,73.04,50.8
26075,10/19/2020,195,3239,122.78,55.9
26075,10/26/2020,230,3469,144.82,48.6
26075,11/02/2020,336,3805,211.56,45.2
26075,11/09/2020,591,4396,372.11,42.6
26075,11/16/2020,866,5262,545.26,56.0
26075,11/23/2020,760,6022,478.52,43.2
26075,11/30/2020,940,6962,591.85,39.0
26075,12/07/2020,1789,8751,1126.41,37.4
26075,12/14/2020,612,9363,385.33,33.1
26075,12/21/2020,521,9884,328.04,32.4
26075,12/28/2020,320,10204,201.48,30.7
26075,01/04/2021,433,10637,272.63,31.2
26075,01/11/2021,340,10977,214.07,30.1
26075,01/18/2021,1932,12909,1216.45,30.0
26075,01/25/2021,237,13146,149.22,30.4
26075,02/01/2021,226,13372,142.30,25.8
26075,02/08/2021,368,13740,231.70,22.3
26077,03/30/2020,21,24,7.93,37.9
26077,04/06/2020,34,58,12.84,43.4
26077,04/13/2020,33,91,12.46,48.1
26077,04/20/2020,94,185,35.49,46.1
26077,04/27/2020,115,300,43.42,38.7
26077,05/04/2020,180,480,67.96,46.6
26077,05/11/2020,142,622,53.61,53.4
26077,05/18/2020,97,719,36.62,45.8
26077,05/25/2020,82,801,30.96,55.1
26077,06/01/2020,43,844,16.23,67.0
26077,06/08/2020,90,934,33.98,68.5
26077,06/15/2020,21,955,7.93,71.3
26077,06/22/2020,41,996,15.48,68.0
26077,06/29/2020,73,1069,27.56,71.1
26077,07/06/2020,43,1112,16.23,72.8
26077,07/13/2020,125,1237,47.19,78.2
26077,07/20/2020,111,1348,41.91,76.2
26077,07/27/2020,101,1449,38.13,74.8
26077,08/03/2020,111,1560,41.91,75.9
26077,08/10/2020,88,1648,33.22,71.7
26077,08/17/2020,106,1754,40.02,69.9
26077,08/24/2020,90,1844,33.98,72.5
26077,08/31/2020,98,1942,37.00,73.6
26077,09/07/2020,149,2091,56.25,75.1
26077,09/14/2020,235,2326,88.72,67.2
26077,09/21/2020,290,2616,109.49,62.7
26077,09/28/2020,328,2944,123.83,58.7
26077,10/05/2020,318,3262,120.06,62.2
26077,10/12/2020,470,3732,177.45,51.0
26077,10/19/2020,467,4199,176.31,56.8
26077,10/26/2020,563,4762,212.56,49.3
26077,11/02/2020,618,5380,233.32,45.4
26077,11/09/2020,997,6377,376.41,43.4
26077,11/16/2020,1122,7499,423.60,55.4
26077,11/23/2020,1067,8566,402.84,43.3
26077,11/30/2020,1002,9568,378.30,40.0
26077,12/07/2020,815,10383,307.70,38.7
26077,12/14/2020,631,11014,238.23,35.4
26077,12/21/2020,661,11675,249.56,34.0
26077,12/28/2020,420,12095,158.57,33.0
26077,01/04/2021,496,12591,187.26,31.6
26077,01/11/2021,676,13267,255.22,30.9
26077,01/18/2021,376,13643,141.96,30.6
26077,01/25/2021,296,13939,111.75,30.7
26077,02/01/2021,333,14272,125.72,27.2
26077,02/08/2021,196,14468,74.00,25.3
26079,04/06/2020,3,8,16.83,36.2
26079,04/13/2020,6,14,33.66,38.7
26079,04/20/2020,3,17,16.83,37.3
26079,04/27/2020,0,17,0.00,32.5
26079,05/04/2020,0,17,0.00,38.6
26079,05/11/2020,1,18,5.61,45.0
26079,05/25/2020,2,19,11.22,45.5
26079,06/01/2020,12,31,67.32,62.6
26079,06/08/2020,1,32,5.61,63.8
26079,06/22/2020,0,31,0.00,59.8
26079,06/29/2020,1,32,5.61,65.1
26079,07/06/2020,9,41,50.49,66.2
26079,07/13/2020,2,43,11.22,72.8
26079,07/20/2020,3,46,16.83,70.0
26079,07/27/2020,3,49,16.83,66.3
26079,08/03/2020,1,50,5.61,67.9
26079,08/10/2020,5,55,28.05,65.5
26079,08/17/2020,2,57,11.22,64.0
26079,08/24/2020,5,62,28.05,66.7
26079,08/31/2020,4,66,22.44,66.1
26079,09/07/2020,6,72,33.66,65.4
26079,09/14/2020,7,79,39.27,57.4
26079,09/21/2020,2,81,11.22,52.5
26079,09/28/2020,5,86,28.05,50.9
26079,10/05/2020,7,93,39.27,58.6
26079,10/12/2020,8,101,44.88,46.8
26079,10/19/2020,16,117,89.77,46.9
26079,10/26/2020,11,128,61.71,40.6
26079,11/02/2020,31,159,173.92,36.7
26079,11/09/2020,36,195,201.97,34.2
26079,11/16/2020,62,257,347.85,48.9
26079,11/23/2020,49,306,274.91,39.4
26079,11/30/2020,67,373,375.90,32.3
26079,12/07/2020,35,408,196.36,31.4
26079,12/14/2020,41,449,230.03,30.1
26079,12/21/2020,21,470,117.82,27.6
26079,12/28/2020,16,486,89.77,25.3
26079,01/04/2021,20,506,112.21,24.5
26079,01/11/2021,10,516,56.10,24.5
26079,01/18/2021,12,528,67.32,24.5
26079,01/25/2021,15,543,84.16,27.6
26079,02/01/2021,15,558,84.16,20.2
26079,02/08/2021,11,569,61.71,16.8
26081,03/23/2020,23,28,3.52,38.4
26081,03/30/2020,68,96,10.40,35.5
26081,04/06/2020,81,177,12.39,40.8
26081,04/13/2020,134,311,20.50,45.8
26081,04/20/2020,240,551,36.71,43.7
26081,04/27/2020,551,1102,84.28,37.4
26081,05/04/2020,755,1857,115.48,44.7
26081,05/11/2020,478,2335,73.11,50.8
26081,05/18/2020,537,2872,82.14,44.4
26081,05/25/2020,517,3389,79.08,52.3
26081,06/01/2020,364,3753,55.68,65.7
26081,06/08/2020,456,4209,69.75,67.2
26081,06/15/2020,260,4469,39.77,69.0
26081,06/22/2020,140,4609,21.41,65.3
26081,06/29/2020,259,4868,39.62,69.5
26081,07/06/2020,440,5308,67.30,71.3
26081,07/13/2020,583,5891,89.17,78.0
26081,07/20/2020,472,6363,72.19,75.0
26081,07/27/2020,466,6829,71.28,73.1
26081,08/03/2020,410,7239,62.71,73.9
26081,08/10/2020,316,7555,48.33,70.4
26081,08/17/2020,253,7808,38.70,69.0
26081,08/24/2020,311,8119,47.57,71.9
26081,08/31/2020,371,8490,56.75,71.6
26081,09/07/2020,247,8737,37.78,72.4
26081,09/14/2020,355,9092,54.30,64.4
26081,09/21/2020,371,9463,56.75,59.7
26081,09/28/2020,521,9984,79.69,57.0
26081,10/05/2020,699,10683,106.92,62.1
26081,10/12/2020,829,11512,126.80,49.9
26081,10/19/2020,1161,12673,177.58,54.0
26081,10/26/2020,1527,14200,233.56,46.8
26081,11/02/2020,2481,16681,379.48,43.4
26081,11/09/2020,3297,19978,504.29,40.5
26081,11/16/2020,5018,24996,767.53,53.7
26081,11/23/2020,4595,29591,702.83,40.4
26081,11/30/2020,3811,33402,582.91,37.8
26081,12/07/2020,3609,37011,552.02,36.5
26081,12/14/2020,2586,39597,395.54,34.2
26081,12/21/2020,1855,41452,283.73,31.8
26081,12/28/2020,1258,42710,192.42,30.9
26081,01/04/2021,1676,44386,256.35,30.0
26081,01/11/2021,1842,46228,281.74,29.6
26081,01/18/2021,1264,47492,193.34,30.2
26081,01/25/2021,1093,48585,167.18,30.0
26081,02/01/2021,842,49427,128.79,25.7
26081,02/08/2021,673,50100,102.94,23.6
26083,06/22/2020,0,1,0.00,58.7
26083,06/29/2020,0,1,0.00,64.3
26083,07/06/2020,0,1,0.00,67.8
26083,07/13/2020,0,1,0.00,71.7
26083,07/20/2020,1,2,47.33,68.4
26083,07/27/2020,0,2,0.00,66.1
26083,08/03/2020,1,3,47.33,67.4
26083,08/10/2020,0,3,0.00,65.5
26083,08/17/2020,0,3,0.00,67.6
26083,08/24/2020,0,3,0.00,68.9
26083,09/07/2020,2,4,94.65,63.3
26083,09/14/2020,4,8,189.30,56.8
26083,09/28/2020,5,12,236.63,55.6
26083,10/05/2020,2,14,94.65,57.5
26083,10/12/2020,0,14,0.00,48.1
26083,10/19/2020,4,18,189.30,50.0
26083,10/26/2020,1,19,47.33,39.9
26083,11/02/2020,6,25,283.96,34.4
26083,11/09/2020,3,28,141.98,36.1
26083,11/16/2020,15,43,709.89,46.5
26083,11/23/2020,22,65,1041.17,33.7
26083,11/30/2020,3,68,141.98,31.0
26083,12/07/2020,10,78,473.26,30.9
26083,12/14/2020,4,82,189.30,31.2
26083,12/28/2020,4,81,189.30,25.3
26083,01/04/2021,9,90,425.93,20.4
26083,01/11/2021,9,99,425.93,26.1
26083,01/18/2021,17,116,804.54,31.0
26083,01/25/2021,9,125,425.93,26.4
26083,02/01/2021,6,131,283.96,15.7
26085,04/20/2020,0,2,0.00,39.8
26085,04/27/2020,0,2,0.00,32.3
26085,05/04/2020,0,2,0.00,41.5
26085,05/11/2020,0,2,0.00,48.1
26085,05/18/2020,1,3,8.42,39.7
26085,05/25/2020,3,6,25.25,51.3
26085,06/01/2020,1,7,8.42,65.2
26085,06/08/2020,0,7,0.00,65.1
26085,06/15/2020,0,7,0.00,66.8
26085,06/22/2020,0,7,0.00,62.2
26085,06/29/2020,0,7,0.00,65.7
26085,07/06/2020,5,12,42.08,68.2
26085,07/13/2020,0,12,0.00,76.4
26085,07/20/2020,2,14,16.83,72.2
26085,07/27/2020,2,16,16.83,69.3
26085,08/03/2020,2,18,16.83,70.0
26085,08/10/2020,5,23,42.08,66.5
26085,08/17/2020,6,29,50.50,66.2
26085,08/24/2020,0,29,0.00,68.4
26085,08/31/2020,0,29,0.00,69.7
26085,09/07/2020,1,30,8.42,69.5
26085,09/14/2020,2,32,16.83,59.9
26085,09/21/2020,1,33,8.42,56.6
26085,09/28/2020,2,35,16.83,54.3
26085,10/05/2020,3,38,25.25,59.1
26085,10/12/2020,1,39,8.42,46.6
26085,10/19/2020,13,52,109.42,49.2
26085,10/26/2020,11,63,92.58,42.1
26085,11/02/2020,14,77,117.84,39.8
26085,11/09/2020,22,99,185.17,38.8
26085,11/16/2020,34,133,286.17,51.2
26085,11/23/2020,46,179,387.17,40.2
26085,11/30/2020,27,206,227.25,33.4
26085,12/07/2020,24,230,202.00,33.0
26085,12/14/2020,27,257,227.25,32.8
26085,12/21/2020,27,284,227.25,29.0
26085,12/28/2020,18,302,151.50,29.8
26085,01/04/2021,2,304,16.83,28.9
26085,01/11/2021,15,319,126.25,28.0
26085,01/18/2021,19,338,159.92,28.7
26085,01/25/2021,4,342,33.67,30.4
26085,02/01/2021,4,346,33.67,23.7
26085,02/08/2021,7,353,58.92,19.8
26087,04/06/2020,43,49,48.85,41.7
26087,04/13/2020,57,106,64.75,44.8
26087,04/20/2020,49,155,55.66,44.1
26087,04/27/2020,38,193,43.17,38.3
26087,05/04/2020,30,223,34.08,43.3
26087,05/11/2020,9,232,10.22,52.4
26087,05/18/2020,214,446,243.10,43.4
26087,05/25/2020,31,477,35.22,51.0
26087,06/01/2020,12,489,13.63,65.0
26087,06/08/2020,25,514,28.40,68.6
26087,06/15/2020,6,520,6.82,68.7
26087,06/22/2020,37,557,42.03,64.3
26087,06/29/2020,41,598,46.58,70.0
26087,07/06/2020,17,615,19.31,71.4
26087,07/13/2020,17,632,19.31,76.1
26087,07/20/2020,16,648,18.18,76.1
26087,07/27/2020,49,697,55.66,73.4
26087,08/03/2020,31,728,35.22,74.0
26087,08/10/2020,49,777,55.66,71.0
26087,08/17/2020,36,813,40.90,69.1
26087,08/24/2020,15,828,17.04,72.1
26087,08/31/2020,15,843,17.04,70.6
26087,09/07/2020,25,868,28.40,71.8
26087,09/14/2020,9,877,10.22,64.3
26087,09/21/2020,17,894,19.31,59.8
26087,09/28/2020,31,925,35.22,55.4
26087,10/05/2020,36,961,40.90,61.0
26087,10/12/2020,54,1015,61.34,51.5
26087,10/19/2020,99,1114,112.46,53.9
26087,10/26/2020,84,1198,95.42,48.6
26087,11/02/2020,140,1338,159.04,45.5
26087,11/09/2020,191,1529,216.98,39.7
26087,11/16/2020,396,1925,449.86,54.4
26087,11/23/2020,449,2374,510.06,44.3
26087,11/30/2020,510,2884,579.36,37.6
26087,12/07/2020,471,3355,535.06,35.4
26087,12/14/2020,370,3725,420.32,32.3
26087,12/21/2020,368,4093,418.05,31.3
26087,12/28/2020,164,4257,186.30,30.0
26087,01/04/2021,151,4408,171.54,30.1
26087,01/11/2021,206,4614,234.02,29.8
26087,01/18/2021,312,4926,354.43,29.2
26087,01/25/2021,78,5004,88.61,30.5
26087,02/01/2021,74,5078,84.06,24.7
26087,02/08/2021,154,5232,174.94,19.7
26089,03/23/2020,0,1,0.00,34.9
26089,03/30/2020,0,1,0.00,32.7
26089,04/06/2020,1,2,4.59,38.9
26089,04/13/2020,2,4,9.19,40.2
26089,04/20/2020,3,7,13.78,39.1
26089,04/27/2020,2,9,9.19,35.6
26089,05/04/2020,0,9,0.00,40.6
26089,05/11/2020,0,9,0.00,45.5
26089,05/18/2020,1,10,4.59,38.9
26089,05/25/2020,1,11,4.59,48.4
26089,06/01/2020,0,11,0.00,63.4
26089,06/08/2020,0,11,0.00,63.4
26089,06/15/2020,1,12,4.59,63.9
26089,06/22/2020,0,12,0.00,61.0
26089,06/29/2020,4,16,18.38,65.3
26089,07/06/2020,11,27,50.54,68.1
26089,07/13/2020,15,42,68.92,74.8
26089,07/20/2020,14,56,64.33,71.8
26089,07/27/2020,7,63,32.16,68.7
26089,08/03/2020,3,66,13.78,70.2
26089,08/10/2020,6,72,27.57,67.6
26089,08/17/2020,4,76,18.38,67.5
26089,08/24/2020,8,84,36.76,70.0
26089,08/31/2020,7,91,32.16,69.8
26089,09/07/2020,5,96,22.97,67.7
26089,09/14/2020,6,102,27.57,60.9
26089,09/21/2020,8,110,36.76,57.0
26089,09/28/2020,5,115,22.97,56.9
26089,10/05/2020,0,115,0.00,62.5
26089,10/12/2020,6,121,27.57,51.0
26089,10/19/2020,13,134,59.73,53.0
26089,10/26/2020,14,148,64.33,46.0
26089,11/02/2020,22,170,101.08,39.2
26089,11/09/2020,36,206,165.41,39.9
26089,11/16/2020,71,277,326.23,55.5
26089,11/23/2020,55,332,252.71,43.5
26089,11/30/2020,45,377,206.76,36.5
26089,12/07/2020,68,445,312.44,36.0
26089,12/14/2020,70,515,321.63,34.1
26089,12/21/2020,61,576,280.28,31.8
26089,12/28/2020,39,615,179.20,30.1
26089,01/04/2021,34,649,156.22,28.7
26089,01/11/2021,58,707,266.50,29.0
26089,01/18/2021,57,764,261.90,31.0
26089,01/25/2021,40,804,183.79,31.0
26089,02/01/2021,17,821,78.11,24.0
26089,02/08/2021,14,835,64.33,22.1
26091,04/06/2020,17,32,17.30,41.8
26091,04/13/2020,18,50,18.32,44.7
26091,04/20/2020,25,75,25.44,41.5
26091,04/27/2020,24,99,24.42,37.9
26091,05/04/2020,61,160,62.08,45.0
26091,05/11/2020,53,213,53.94,53.7
26091,05/18/2020,639,852,650.28,41.7
26091,05/25/2020,21,873,21.37,57.0
26091,06/01/2020,42,915,42.74,63.3
26091,06/08/2020,4,919,4.07,67.2
26091,06/15/2020,7,926,7.12,68.4
26091,06/22/2020,1,927,1.02,66.1
26091,06/29/2020,16,943,16.28,69.7
26091,07/06/2020,25,968,25.44,71.2
26091,07/13/2020,45,1013,45.79,77.1
26091,07/20/2020,38,1051,38.67,76.1
26091,07/27/2020,45,1096,45.79,73.8
26091,08/03/2020,36,1132,36.64,74.6
26091,08/10/2020,31,1163,31.55,70.9
26091,08/17/2020,43,1206,43.76,69.2
26091,08/24/2020,30,1236,30.53,71.7
26091,08/31/2020,64,1300,65.13,71.0
26091,09/07/2020,120,1420,122.12,72.8
26091,09/14/2020,59,1479,60.04,66.2
26091,09/21/2020,38,1517,38.67,63.1
26091,09/28/2020,16,1533,16.28,56.6
26091,10/05/2020,71,1604,72.25,59.3
26091,10/12/2020,71,1675,72.25,51.7
26091,10/19/2020,74,1749,75.31,55.8
26091,10/26/2020,108,1857,109.91,49.1
26091,11/02/2020,127,1984,129.24,46.3
26091,11/09/2020,208,2192,211.67,41.4
26091,11/16/2020,289,2481,294.10,51.7
26091,11/23/2020,456,2937,464.05,41.1
26091,11/30/2020,447,3384,454.89,38.9
26091,12/07/2020,858,4242,873.14,34.8
26091,12/14/2020,374,4616,380.60,32.7
26091,12/21/2020,388,5004,394.85,32.7
26091,12/28/2020,262,5266,266.62,30.3
26091,01/04/2021,321,5587,326.66,30.6
26091,01/11/2021,426,6013,433.52,30.4
26091,01/18/2021,673,6686,684.88,30.2
26091,01/25/2021,276,6962,280.87,30.3
26091,02/01/2021,227,7189,231.01,25.8
26091,02/08/2021,200,7389,203.53,23.0
26093,03/30/2020,55,64,28.76,36.3
26093,04/06/2020,79,143,41.31,41.1
26093,04/13/2020,82,225,42.88,45.1
26093,04/20/2020,69,294,36.08,43.4
26093,04/27/2020,33,327,17.26,37.1
26093,05/04/2020,37,364,19.35,44.6
26093,05/11/2020,20,384,10.46,52.4
26093,05/18/2020,10,394,5.23,42.8
26093,05/25/2020,5,399,2.61,51.1
26093,06/01/2020,115,514,60.14,65.6
26093,06/08/2020,49,563,25.62,67.5
26093,06/15/2020,7,570,3.66,68.4
26093,06/22/2020,21,591,10.98,65.0
26093,06/29/2020,26,617,13.60,68.7
26093,07/06/2020,27,644,14.12,70.3
26093,07/13/2020,22,666,11.50,75.2
26093,07/20/2020,30,696,15.69,73.7
26093,07/27/2020,71,767,37.13,71.6
26093,08/03/2020,69,836,36.08,74.1
26093,08/10/2020,50,886,26.15,71.0
26093,08/17/2020,85,971,44.45,68.2
26093,08/24/2020,98,1069,51.25,70.8
26093,08/31/2020,89,1158,46.54,67.6
26093,09/07/2020,55,1213,28.76,70.2
26093,09/14/2020,108,1321,56.48,64.2
26093,09/21/2020,66,1387,34.51,59.2
26093,09/28/2020,60,1447,31.38,55.0
26093,10/05/2020,85,1532,44.45,59.2
26093,10/12/2020,87,1619,45.50,51.2
26093,10/19/2020,217,1836,113.48,53.2
26093,10/26/2020,228,2064,119.23,47.2
26093,11/02/2020,403,2467,210.75,43.9
26093,11/09/2020,544,3011,284.48,38.9
26093,11/16/2020,791,3802,413.65,51.7
26093,11/23/2020,985,4787,515.10,43.3
26093,11/30/2020,959,5746,501.51,37.1
26093,12/07/2020,744,6490,389.07,34.6
26093,12/14/2020,589,7079,308.02,31.4
26093,12/21/2020,425,7504,222.25,30.2
26093,12/28/2020,257,7761,134.40,27.9
26093,01/04/2021,425,8186,222.25,29.4
26093,01/11/2021,532,8718,278.21,29.1
26093,01/18/2021,368,9086,192.44,27.9
26093,01/25/2021,344,9430,179.89,29.1
26093,02/01/2021,290,9720,151.65,23.8
26093,02/08/2021,219,9939,114.53,18.6
26095,04/13/2020,0,1,0.00,38.1
26095,04/20/2020,1,2,15.92,31.9
26095,04/27/2020,0,2,0.00,26.0
26095,05/04/2020,0,2,0.00,35.8
26095,05/11/2020,0,2,0.00,43.1
26095,05/18/2020,1,3,15.92,33.6
26095,05/25/2020,1,4,15.92,46.3
26095,06/01/2020,0,4,0.00,64.5
26095,06/08/2020,0,4,0.00,60.5
26095,06/15/2020,0,4,0.00,60.1
26095,06/22/2020,0,4,0.00,57.0
26095,06/29/2020,0,4,0.00,61.7
26095,07/06/2020,0,4,0.00,63.6
26095,07/13/2020,0,4,0.00,71.3
26095,07/20/2020,0,4,0.00,67.1
26095,07/27/2020,0,4,0.00,65.1
26095,08/03/2020,0,4,0.00,64.1
26095,08/10/2020,3,7,47.75,62.5
26095,08/17/2020,26,33,413.82,64.5
26095,08/24/2020,0,33,0.00,64.4
26095,08/31/2020,88,121,1400.60,63.6
26095,09/07/2020,4,125,63.66,60.2
26095,09/14/2020,91,216,1448.35,53.4
26095,09/21/2020,21,237,334.24,49.7
26095,09/28/2020,1,238,15.92,50.9
26095,10/05/2020,1,239,15.92,57.6
26095,10/12/2020,35,274,557.06,44.8
26095,10/19/2020,13,287,206.91,44.5
26095,10/26/2020,7,294,111.41,38.5
26095,11/02/2020,37,331,588.89,33.6
26095,11/09/2020,199,530,3167.28,34.6
26095,11/16/2020,30,560,477.48,47.8
26095,11/23/2020,13,573,206.91,36.1
26095,11/30/2020,13,586,206.91,29.9
26095,12/07/2020,375,961,5968.49,31.0
26095,12/14/2020,5,966,79.58,27.4
26095,12/21/2020,4,970,63.66,25.8
26095,12/28/2020,9,979,143.24,25.5
26095,01/04/2021,0,979,0.00,24.6
26095,01/11/2021,1,980,15.92,24.5
26095,01/18/2021,76,1056,1209.61,26.4
26095,01/25/2021,3,1059,47.75,25.1
26095,02/01/2021,2,1061,31.83,18.4
26095,02/08/2021,4,1065,63.66,15.4
26097,04/13/2020,2,4,18.54,37.2
26097,04/20/2020,0,4,0.00,34.9
26097,04/27/2020,1,5,9.27,31.7
26097,05/04/2020,1,6,9.27,37.0
26097,05/11/2020,0,6,0.00,42.8
26097,05/18/2020,0,6,0.00,36.5
26097,05/25/2020,0,6,0.00,43.7
26097,06/01/2020,2,8,18.54,56.7
26097,06/08/2020,0,8,0.00,58.5
26097,06/15/2020,0,8,0.00,58.0
26097,06/22/2020,0,8,0.00,56.2
26097,06/29/2020,0,8,0.00,62.7
26097,07/06/2020,1,9,9.27,65.0
26097,07/13/2020,0,9,0.00,72.7
26097,07/20/2020,1,10,9.27,70.4
26097,07/27/2020,6,16,55.62,65.9
26097,08/03/2020,4,20,37.08,66.2
26097,08/10/2020,6,26,55.62,65.7
26097,08/17/2020,1,27,9.27,65.7
26097,08/24/2020,6,33,55.62,68.0
26097,08/31/2020,4,37,37.08,66.2
26097,09/07/2020,7,44,64.89,64.1
26097,09/14/2020,7,51,64.89,58.4
26097,09/21/2020,3,54,27.81,53.7
26097,09/28/2020,7,61,64.89,53.4
26097,10/05/2020,14,75,129.79,58.8
26097,10/12/2020,32,107,296.65,48.7
26097,10/19/2020,33,140,305.92,48.1
26097,10/26/2020,15,155,139.06,40.9
26097,11/02/2020,23,178,213.22,35.4
26097,11/09/2020,13,191,120.52,34.6
26097,11/16/2020,30,221,278.11,47.9
26097,11/23/2020,28,249,259.57,39.8
26097,11/30/2020,42,291,389.36,32.5
26097,12/07/2020,37,328,343.01,33.1
26097,12/14/2020,23,351,213.22,30.0
26097,12/21/2020,12,363,111.25,28.0
26097,12/28/2020,13,376,120.52,26.5
26097,01/04/2021,11,387,101.97,25.8
26097,01/11/2021,10,397,92.70,25.4
26097,01/18/2021,9,406,83.43,26.8
26097,01/25/2021,8,414,74.16,26.9
26097,02/01/2021,8,422,74.16,19.5
26097,02/08/2021,6,428,55.62,15.4
26099,03/23/2020,169,175,19.32,39.4
26099,03/30/2020,553,728,63.22,36.6
26099,04/06/2020,1431,2159,163.59,41.9
26099,04/13/2020,1259,3418,143.93,44.9
26099,04/20/2020,1087,4505,124.26,43.4
26099,04/27/2020,831,5336,95.00,38.5
26099,05/04/2020,499,5835,57.04,44.5
26099,05/11/2020,337,6172,38.52,52.0
26099,05/18/2020,295,6467,33.72,43.1
26099,05/25/2020,161,6628,18.41,51.6
26099,06/01/2020,232,6860,26.52,64.5
26099,06/08/2020,386,7246,44.13,67.6
26099,06/15/2020,53,7299,6.06,68.8
26099,06/22/2020,105,7404,12.00,64.2
26099,06/29/2020,153,7557,17.49,70.1
26099,07/06/2020,263,7820,30.07,71.7
26099,07/13/2020,297,8117,33.95,76.7
26099,07/20/2020,541,8658,61.85,76.6
26099,07/27/2020,566,9224,64.70,74.2
26099,08/03/2020,739,9963,84.48,75.0
26099,08/10/2020,823,10786,94.08,72.2
26099,08/17/2020,861,11647,98.43,70.1
26099,08/24/2020,749,12396,85.62,71.9
26099,08/31/2020,627,13023,71.68,71.4
26099,09/07/2020,522,13545,59.67,72.2
26099,09/14/2020,459,14004,52.47,65.5
26099,09/21/2020,361,14365,41.27,61.1
26099,09/28/2020,507,14872,57.96,56.2
26099,10/05/2020,639,15511,73.05,61.8
26099,10/12/2020,799,16310,91.34,53.4
26099,10/19/2020,1011,17321,115.57,55.4
26099,10/26/2020,1261,18582,144.15,49.3
26099,11/02/2020,2043,20625,233.55,46.4
26099,11/09/2020,3119,23744,356.56,41.9
26099,11/16/2020,4760,28504,544.15,53.7
26099,11/23/2020,4612,33116,527.23,43.9
26099,11/30/2020,4836,37952,552.84,39.0
26099,12/07/2020,4424,42376,505.74,37.3
26099,12/14/2020,3140,45516,358.96,33.6
26099,12/21/2020,2287,47803,261.44,32.4
26099,12/28/2020,1353,49156,154.67,31.1
26099,01/04/2021,1703,50859,194.68,31.6
26099,01/11/2021,1779,52638,203.37,30.0
26099,01/18/2021,1438,54076,164.39,28.4
26099,01/25/2021,1291,55367,147.58,30.6
26099,02/01/2021,1065,56432,121.75,25.1
26099,02/08/2021,894,57326,102.20,19.1
26101,04/06/2020,5,6,20.38,39.5
26101,04/13/2020,4,10,16.31,40.8
26101,04/20/2020,1,11,4.08,39.1
26101,04/27/2020,0,11,0.00,34.4
26101,05/04/2020,0,11,0.00,40.8
26101,05/11/2020,0,11,0.00,46.4
26101,05/18/2020,9,20,36.69,39.3
26101,05/25/2020,0,20,0.00,49.5
26101,06/01/2020,4,24,16.31,64.7
26101,06/08/2020,0,24,0.00,64.0
26101,06/15/2020,0,24,0.00,64.7
26101,06/22/2020,3,27,12.23,61.4
26101,06/29/2020,3,30,12.23,65.4
26101,07/06/2020,7,37,28.54,67.3
26101,07/13/2020,4,41,16.31,75.3
26101,07/20/2020,1,42,4.08,71.7
26101,07/27/2020,1,43,4.08,68.4
26101,08/03/2020,3,46,12.23,70.2
26101,08/10/2020,6,52,24.46,66.8
26101,08/17/2020,3,55,12.23,65.9
26101,08/24/2020,3,58,12.23,69.1
26101,08/31/2020,8,66,32.62,69.7
26101,09/07/2020,9,75,36.69,69.0
26101,09/14/2020,6,81,24.46,60.3
26101,09/21/2020,1,82,4.08,56.0
26101,09/28/2020,7,89,28.54,55.1
26101,10/05/2020,12,101,48.92,60.8
26101,10/12/2020,6,107,24.46,48.8
26101,10/19/2020,18,125,73.39,50.9
26101,10/26/2020,21,146,85.62,43.8
26101,11/02/2020,34,180,138.62,38.8
26101,11/09/2020,32,212,130.46,38.1
26101,11/16/2020,48,260,195.69,51.1
26101,11/23/2020,84,344,342.47,40.4
26101,11/30/2020,49,393,199.77,35.2
26101,12/07/2020,72,465,293.54,33.7
26101,12/14/2020,57,522,232.39,33.4
26101,12/21/2020,41,563,167.16,30.6
26101,12/28/2020,39,602,159.00,29.4
26101,01/04/2021,38,640,154.92,27.6
26101,01/11/2021,45,685,183.46,26.6
26101,01/18/2021,253,938,1031.47,27.1
26101,01/25/2021,20,958,81.54,29.6
26101,02/01/2021,27,985,110.08,20.8
26101,02/08/2021,399,1384,1626.71,17.7
26103,04/06/2020,12,15,18.04,32.7
26103,04/13/2020,9,24,13.53,35.7
